[-0.5996488147497704, -0.40150375939849603, 0.5412026726057906, -0.20872274143302183, 0.2107142857142872, -0.7842190016103059, -0.5055762081784387, -1.0, -0.05882352941176472, 0]
[-0.2949956101843746, -0.00451127819548891, 0.5946547884187081, -0.3271028037383177, -0.18928571428571483, -0.8196457326892109, -0.4665427509293679, -1.0, -1.0, 0]
[-0.4328358208955113, -0.3744360902255638, 0.576837416481069, -0.41433021806853587, 0.22499999999999853, -0.8132045088566828, -0.44981412639405194, -1.0, -1.0, 0]
[-0.4372256365232642, -0.2721804511278194, 0.6080178173719375, -0.5264797507788161, 0.22499999999999853, -0.8164251207729469, -0.4776951672862453, -1.0, -1.0, 0]
[-0.5776997366110644, -0.38045112781954915, 0.6080178173719375, -0.17133956386292826, 0.12857142857142856, -0.7938808373590982, -0.5092936802973977, -1.0, 0.019607843137254832, 0]
[-0.4495171202809489, -0.2360902255639099, 0.6124721603563474, -0.4080996884735203, 0.1678571428571427, -0.822866344605475, -0.5092936802973977, -1.0, -1.0, 0]
[-0.428446005267778, -0.2541353383458643, 0.6436525612472159, -0.3769470404984424, 0.0, -0.8164251207729469, -0.4814126394052044, -1.0, -1.0, 0]
[-0.5583845478490024, -0.15789473684210542, 0.5812917594654787, -0.22118380062305298, 0.13571428571428412, -0.8743961352657005, -0.5631970260223048, -1.0, -1.0, 0]
[-0.4328358208955113, -0.04962406015037568, 0.6035634743875278, -0.33333333333333326, 0.04285714285714448, -0.8454106280193237, -0.5539033457249071, -1.0, -1.0, 0]
[-0.41352063213344925, -0.41052631578947385, 0.576837416481069, -0.3457943925233644, 0.12142857142857277, -0.8164251207729469, -0.3828996282527881, -1.0, -1.0, 0]
[-0.4486391571554139, -0.22706766917293209, 0.6035634743875278, -0.47040498442367606, 0.17142857142857304, -0.8132045088566828, -0.49070631970260226, -1.0, -1.0, 0]
[-0.41264266900791435, -0.4135338345864663, 0.6347438752783963, -0.4579439252336449, 0.17857142857142883, -0.8035426731078905, -0.3921933085501861, -1.0, -1.0, 0]
[-0.43810359964881873, -0.31729323308270674, 0.6035634743875278, -0.33333333333333326, 0.13571428571428412, -0.8164251207729469, -0.44795539033457243, -1.0, -0.5686274509803921, 0]
[-0.050921861281828296, 0.09172932330827055, 0.7149220489977728, -0.6261682242990654, -0.44642857142857184, -0.9516908212560387, -0.30855018587360594, -1.0, -1.0, 0]
[-0.4205443371378461, -0.36240601503759406, 0.5501113585746102, -0.41433021806853587, 0.12857142857142856, -0.8035426731078905, -0.4182156133828996, -0.9428571428571428, -0.13725490196078427, 0]
[-0.44512730465319605, -0.3654135338345865, 0.5590200445434297, -0.47040498442367606, 0.23571428571428465, -0.8196457326892109, -0.4200743494423791, -1.0, -1.0, 0]
[-0.42669007901668843, -0.42255639097744346, 0.5857461024498887, -0.37071651090342683, 0.1678571428571427, -0.8035426731078905, -0.3940520446096656, -1.0, -0.4509803921568627, 0]
[-0.41264266900791435, -0.29323308270676685, 0.55456570155902, -0.383177570093458, 0.08928571428571441, -0.8067632850241546, -0.43122676579925645, -1.0, -1.0, 0]
[-0.42669007901668843, -0.4496240601503758, 0.5679287305122493, -0.28971962616822433, 0.19285714285714528, -0.8164251207729469, -0.42193308550185893, -1.0, -1.0, 0]
[-0.40474100087796294, -0.2541353383458643, 0.5501113585746102, -0.3021806853582555, 0.01071428571428612, -0.8099838969404187, -0.4423791821561339, -1.0, -1.0, 0]
[-0.43020193151888686, -0.32330827067669154, 0.576837416481069, -0.426791277258567, 0.13928571428571468, -0.7906602254428341, -0.42379182156133843, -1.0, -1.0, 0]
[-0.467954345917476, -0.35639097744360926, 0.5501113585746102, -0.35202492211838, 0.15357142857143113, -0.8196457326892109, -0.4423791821561339, -1.0, -1.0, 0]
[-0.4416154521509976, -0.3744360902255638, 0.5902004454342984, -0.33956386292834884, 0.14642857142857046, -0.8003220611916264, -0.4126394052044611, -1.0, -1.0, 0]
[-0.4547848990342368, -0.3834586466165415, 0.6124721603563474, -0.3769470404984424, 0.06428571428571672, -0.8099838969404187, -0.3921933085501861, -1.0, -1.0, 0]
[-0.2528533801580326, 0.21503759398496247, 0.6703786191536747, -1.0, -0.2107142857142872, -0.9903381642512077, -0.3364312267657993, -1.0, -1.0, 0]
[-0.44249341527655206, -0.37142857142857133, 0.5812917594654787, -0.25233644859813087, 0.050000000000000266, -0.8260869565217391, -0.42565055762081794, -1.0, -0.2549019607843137, 0]
[-0.45566286215979124, -0.31127819548872193, 0.576837416481069, -0.12772585669781933, 0.04285714285714448, -0.8260869565217391, -0.4405204460966544, -1.0, -0.7254901960784313, 0]
[-0.3011413520632169, -0.04661654135338322, 0.6614699331848553, -0.44548286604361376, -0.17499999999999838, -0.9806763285024155, -0.3568773234200743, -1.0, -1.0, 0]
[-0.468832309043011, -0.2030075187969922, 0.5590200445434297, -0.4641744548286605, 0.08571428571428408, -0.8389694041867954, -0.4423791821561339, -1.0, -1.0, 0]
[-0.3353819139596076, -0.33834586466165417, 0.6302895322939865, -0.20872274143302183, -0.0357142857142837, -0.8132045088566828, -0.4200743494423791, -1.0, -0.5294117647058824, 1]
[-0.5285338015803256, -0.1488721804511276, 0.5902004454342984, -0.264797507788162, -0.05714285714285594, -0.7938808373590982, -0.529739776951673, -1.0, -1.0, 1]
[-0.06760316066724636, -0.25714285714285734, 0.6391982182628062, -0.4641744548286605, 0.050000000000000266, -0.8260869565217391, -0.42565055762081794, -1.0, -1.0, 1]
[-0.4802458296751412, -0.1729323308270675, 0.5501113585746102, -0.11526479750778817, -0.03214285714285836, -0.8003220611916264, -0.5241635687732342, -1.0, -1.0, 1]
[-0.4978050921861138, -0.24812030075187952, 0.576837416481069, -0.25856697819314645, 0.08214285714285863, -0.8196457326892109, -0.5037174721189592, -1.0, -1.0, 1]
[-0.5188762071993043, -0.33834586466165417, 0.576837416481069, -0.17133956386292826, 0.124999999999998, -0.7938808373590982, -0.5167286245353161, -1.0, -0.17647058823529416, 1]
[-0.35996488147497707, -0.2421052631578947, 0.6748329621380844, -0.35825545171339557, -0.07499999999999785, -0.8132045088566828, -0.4442379182156134, -1.0, -1.0, 1]
[-0.5100965759438181, -0.22706766917293209, 0.6213808463251671, -0.22741433021806856, -0.028571428571428026, -0.7906602254428341, -0.5167286245353161, -1.0, 0.13725490196078427, 1]
[0.4258121158911341, -0.9127819548872182, -1.0, -0.7133956386292835, 0.1678571428571427, -1.0, 0.7713754646840147, -1.0, -1.0, 1]
[-0.37313432835821625, -0.24511278195488717, 0.7371937639198216, -0.3021806853582555, -0.10000000000000053, -0.822866344605475, -0.4646840148698884, -1.0, -0.607843137254902, 1]
[-0.3582089552238681, -0.19398496240601493, 0.7327394209354119, -0.35202492211838, -0.08214285714285863, -0.8357487922705313, -0.47026022304832726, -1.0, -1.0, 1]
[-0.3573309920983331, -0.28721804511278204, 0.7683741648106903, -0.4392523364485982, -0.06071428571428639, -0.8067632850241546, -0.4423791821561339, -1.0, -1.0, 1]
[-0.3178226514486351, -0.1789473684210523, 0.7060133630289531, -0.39563862928348914, -0.02142857142857224, -0.8164251207729469, -0.4832713754646839, -1.0, -0.4509803921568627, 1]
[0.4591747146619898, -0.4255639097744359, -1.0, -0.7632398753894081, -0.2107142857142872, -0.9806763285024155, 0.6672862453531598, -1.0, -1.0, 1]
[0.35996488147497696, -0.849624060150376, -1.0, -0.7009345794392523, 0.21428571428571241, -1.0, 0.7193308550185871, -1.0, -1.0, 1]
[-0.5153643546971058, -0.3353383458646618, 0.6080178173719375, -0.39563862928348914, 0.050000000000000266, -0.8196457326892109, -0.41078066914498146, -1.0, -1.0, 1]
[-0.4793678665496063, -0.10075187969924781, 0.6391982182628062, -0.052959501557632405, -0.19642857142857062, -0.7938808373590982, -0.5446096654275093, -1.0, -1.0, 1]
[-0.15188762071993045, -0.0827067669172934, 0.015590200445434244, -0.28971962616822433, -0.2214285714285733, -0.8421900161030595, -0.1784386617100373, -1.0, -0.33333333333333326, 1]
[-0.5215100965759483, -0.3203007518796992, 0.4164810690423162, -0.41433021806853587, 0.12857142857142856, -0.8132045088566828, -0.37174721189591076, -1.0, -0.05882352941176472, 1]
[-0.20544337137840263, -0.02255639097744344, -0.3986636971046771, -0.1651090342679129, -0.3035714285714268, -0.8743961352657005, -0.04646840148698883, -1.0, -0.2941176470588236, 1]
[-0.382791922739257, -0.10075187969924781, -1.0, -0.8317757009345794, 0.657142857142859, -1.0, 0.03345724907063197, -1.0, -1.0, 1]
[-0.36435469710272994, -0.36240601503759406, 0.6347438752783963, -0.4080996884735203, -0.014285714285716566, -0.8003220611916264, -0.3959107806691451, -1.0, 0.3725490196078429, 1]
[-0.47848990342405173, -0.31729323308270674, 0.5456570155902005, -0.06542056074766356, 0.039285714285714146, -0.78743961352657, -0.48884758364312275, -1.0, -1.0, 1]
[-0.5197541703248393, -0.36240601503759406, 0.5634743875278394, -0.28348909657320875, 0.14285714285714501, -0.7809983896940418, -0.4795539033457249, -0.9619047619047619, -0.019607843137254943, 1]
[-0.35381913959613465, -0.25714285714285734, 0.6169265033407572, -0.514018691588785, 0.07857142857142829, -0.8164251207729469, -0.44609665427509293, -0.9428571428571428, -0.33333333333333326, 1]
[-0.49517120280948934, -0.21804511278195482, 0.576837416481069, -0.17757009345794383, -0.02499999999999758, -0.7809983896940418, -0.5018587360594797, -1.0, -1.0, 1]
[-0.5092186128182635, -0.35639097744360926, 0.5857461024498887, -0.15887850467289732, 0.18928571428571495, -0.7906602254428341, -0.5241635687732342, -1.0, -1.0, 1]
[-0.16330114135206064, -0.15187969924812006, -0.069042316258352, -0.14018691588785048, -0.15357142857142614, -0.8293075684380032, -0.23048327137546465, -0.8285714285714285, -0.33333333333333326, 1]
[-0.5092186128182635, -0.38045112781954915, 0.5679287305122493, -0.22118380062305298, 0.26785714285714324, -0.78743961352657, -0.5408921933085502, -1.0, -1.0, 1]
[-0.39332748024583275, -0.31729323308270674, 0.6926503340757237, -0.5077881619937694, 0.16428571428571215, -0.8196457326892109, -0.45167286245353144, -1.0, -0.5294117647058824, 1]
[-0.4082528533801614, -0.2601503759398498, 0.7371937639198216, -0.37071651090342683, -0.10000000000000053, -0.822866344605475, -0.4405204460966544, -1.0, 0.0980392156862746, 1]
[-0.3889376646180799, -0.21804511278195482, 0.7149220489977728, -0.4018691588785047, 0.06071428571428639, -0.8325281803542673, -0.5000000000000002, -1.0, -1.0, 1]
[-0.3985952589991206, -0.10375939849624027, 0.7505567928730512, -0.22118380062305298, -0.28571428571428503, -0.8260869565217391, -0.4832713754646839, -1.0, -0.4117647058823529, 1]
[-0.38718173836699044, -0.18796992481203012, 0.7728285077951, -0.44548286604361376, -0.04285714285714448, -0.8132045088566828, -0.49442379182156126, -1.0, -1.0, 1]
[0.31606672519754553, -0.10676691729323329, -1.0, -0.33333333333333326, -0.48928571428571643, -0.9388083735909822, 0.48884758364312253, -1.0, -0.607843137254902, 1]
[-0.06760316066724636, -0.09172932330827066, -0.5501113585746102, -0.33333333333333326, -0.1500000000000008, -0.893719806763285, 0.0613382899628252, -1.0, -1.0, 1]
[-0.4767339771729623, -0.3503759398496239, 0.6124721603563474, -0.20249221183800625, 0.124999999999998, -0.8035426731078905, -0.5018587360594797, -1.0, -1.0, 1]
[-0.028094820017548372, 0.11278195488721798, -1.0, -0.557632398753894, 0.02142857142857224, -0.9677938808373591, 0.13197026022304814, -1.0, -0.6862745098039216, 1]
[0.76470588235294, -1.0, -1.0, 0.12772585669781944, -1.0, -0.8132045088566828, 0.4628252788104088, 1.0, 0.0980392156862746, 1]
[-0.7418788410886796, 0.0586466165413535, 0.37639198218262804, 0.11526479750778829, -0.11785714285714233, -0.6457326892109501, -0.6933085501858736, -1.0, -1.0, 1]
[-0.5522388059701405, -0.20902255639097755, 0.5946547884187081, -0.25233644859813087, 0.039285714285714146, -0.855072463768116, -0.4832713754646839, -1.0, -1.0, 1]
[-0.5794556628621539, -0.2902255639097745, 0.5679287305122493, -0.2149532710280374, 0.09285714285714475, -0.7809983896940418, -0.5130111524163568, -1.0, -0.6470588235294118, 1]
[-0.5338015803336135, -0.19398496240601493, 0.5812917594654787, -0.4018691588785047, 0.07142857142857251, -0.7809983896940418, -0.5037174721189592, -1.0, -1.0, 1]
[-0.5803336259877083, -0.2421052631578947, 0.5367483296213809, -0.28971962616822433, 0.20000000000000107, -0.8035426731078905, -0.5483271375464683, -1.0, -1.0, 1]
[-0.5812115891132433, -0.3593984962406017, 0.5679287305122493, 0.1401869158878506, 0.017857142857141906, -0.7777777777777778, -0.5278810408921933, -1.0, -1.0, 1]
[-0.5829675153643523, -0.37142857142857133, 0.5679287305122493, 0.0031152647975076775, 0.08928571428571441, -0.7777777777777778, -0.5278810408921933, -1.0, -1.0, 1]
[-0.5627743634767357, -0.040601503759398416, 0.5679287305122493, -0.4018691588785047, 0.0964285714285702, -0.8808373590982287, -0.533457249070632, -1.0, -0.4509803921568627, 1]
[-0.5504828797190511, -0.31729323308270674, 0.5946547884187081, -0.22118380062305298, 0.07857142857142829, -0.8035426731078905, -0.5148698884758366, -1.0, -1.0, 1]
[-0.534679543459168, -0.18496240601503766, 0.6080178173719375, -0.22118380062305298, -0.07857142857142829, -0.78743961352657, -0.5167286245353161, -1.0, -1.0, 1]
[-0.5829675153643523, -0.31127819548872193, 0.5946547884187081, -0.23987538940809972, 0.18214285714285916, -0.7777777777777778, -0.529739776951673, -1.0, -1.0, 1]
[-0.5776997366110644, -0.31127819548872193, 0.5857461024498887, -0.22118380062305298, 0.17857142857142883, -0.7681159420289855, -0.5408921933085502, -1.0, -1.0, 1]
